Date,Name,Retail Price,Used Price
11-04-22,GeForce RTX 3070,421,353
11-04-22,GeForce RTX 3070,421,313
11-05-22,GeForce RTX 3070,421,222
11-05-22,GeForce RTX 3070,421,337
11-05-22,GeForce RTX 3070,421,281
11-05-22,GeForce RTX 3070,421,220
11-05-22,GeForce RTX 3070,421,291
11-06-22,GeForce RTX 3070,421,272
11-06-22,GeForce RTX 3070,421,339
11-06-22,GeForce RTX 3070,421,240
11-06-22,GeForce RTX 3070,421,332
11-06-22,GeForce RTX 3070,421,292
11-07-22,GeForce RTX 3070,421,218
11-07-22,GeForce RTX 3070,421,353
11-07-22,GeForce RTX 3070,421,286
11-07-22,GeForce RTX 3070,421,253
11-07-22,GeForce RTX 3070,420,279
11-08-22,GeForce RTX 3070,420,336
11-08-22,GeForce RTX 3070,420,255
11-08-22,GeForce RTX 3070,420,238
11-08-22,GeForce RTX 3070,420,229
11-08-22,GeForce RTX 3070,420,254
11-09-22,GeForce RTX 3070,420,325
11-09-22,GeForce RTX 3070,420,279
11-09-22,GeForce RTX 3070,420,243
11-09-22,GeForce RTX 3070,420,234
11-09-22,GeForce RTX 3070,420,259
11-10-22,GeForce RTX 3070,420,348
11-10-22,GeForce RTX 3070,420,260
11-10-22,GeForce RTX 3070,420,355
11-10-22,GeForce RTX 3070,420,281
11-10-22,GeForce RTX 3070,420,236
11-11-22,GeForce RTX 3070,420,341
11-11-22,GeForce RTX 3070,420,278
11-11-22,GeForce RTX 3070,420,314
11-11-22,GeForce RTX 3070,420,355
11-11-22,GeForce RTX 3070,420,217
11-12-22,GeForce RTX 3070,420,224
11-12-22,GeForce RTX 3070,420,316
11-12-22,GeForce RTX 3070,420,251
11-12-22,GeForce RTX 3070,420,237
11-12-22,GeForce RTX 3070,420,216
11-13-22,GeForce RTX 3070,420,213
11-13-22,GeForce RTX 3070,420,324
11-13-22,GeForce RTX 3070,420,230
11-13-22,GeForce RTX 3070,420,279
11-13-22,GeForce RTX 3070,420,299
11-14-22,GeForce RTX 3070,420,273
11-14-22,GeForce RTX 3070,420,214
11-14-22,GeForce RTX 3070,420,325
11-14-22,GeForce RTX 3070,420,211
11-14-22,GeForce RTX 3070,420,322
11-15-22,GeForce RTX 3070,420,341
11-15-22,GeForce RTX 3070,420,273
11-15-22,GeForce RTX 3070,420,289
11-15-22,GeForce RTX 3070,420,280
11-15-22,GeForce RTX 3070,420,267
11-16-22,GeForce RTX 3070,420,340
11-16-22,GeForce RTX 3070,420,341
11-16-22,GeForce RTX 3070,420,259
11-16-22,GeForce RTX 3070,420,300
11-16-22,GeForce RTX 3070,420,346
11-17-22,GeForce RTX 3070,420,351
11-17-22,GeForce RTX 3070,420,285
11-17-22,GeForce RTX 3070,420,276
11-17-22,GeForce RTX 3070,420,251
11-17-22,GeForce RTX 3070,420,351
11-18-22,GeForce RTX 3070,420,231
11-18-22,GeForce RTX 3070,420,295
11-18-22,GeForce RTX 3070,420,251
11-18-22,GeForce RTX 3070,420,251
11-18-22,GeForce RTX 3070,420,269
11-18-22,GeForce RTX 3070,420,356
11-19-22,GeForce RTX 3070,420,218
11-19-22,GeForce RTX 3070,420,295
11-19-22,GeForce RTX 3070,420,222
11-19-22,GeForce RTX 3070,420,232
11-19-22,GeForce RTX 3070,420,274
11-20-22,GeForce RTX 3070,420,285
11-20-22,GeForce RTX 3070,420,248
11-20-22,GeForce RTX 3070,420,256
11-20-22,GeForce RTX 3070,420,222
11-20-22,GeForce RTX 3070,419,254
11-21-22,GeForce RTX 3070,419,352
11-21-22,GeForce RTX 3070,419,348
11-21-22,GeForce RTX 3070,419,259
11-21-22,GeForce RTX 3070,419,293
11-21-22,GeForce RTX 3070,419,343
11-22-22,GeForce RTX 3070,419,210
11-22-22,GeForce RTX 3070,419,329
11-22-22,GeForce RTX 3070,419,349
11-22-22,GeForce RTX 3070,419,223
11-22-22,GeForce RTX 3070,419,233
11-23-22,GeForce RTX 3070,419,351
11-23-22,GeForce RTX 3070,419,288
11-23-22,GeForce RTX 3070,419,211
11-23-22,GeForce RTX 3070,419,247
11-23-22,GeForce RTX 3070,419,275
11-24-22,GeForce RTX 3070,419,311
11-24-22,GeForce RTX 3070,419,317
11-24-22,GeForce RTX 3070,419,356
11-24-22,GeForce RTX 3070,419,252
11-24-22,GeForce RTX 3070,419,288
11-25-22,GeForce RTX 3070,419,288
11-25-22,GeForce RTX 3070,419,269
11-25-22,GeForce RTX 3070,419,234
11-25-22,GeForce RTX 3070,419,353
11-25-22,GeForce RTX 3070,419,335
11-26-22,GeForce RTX 3070,419,282
11-26-22,GeForce RTX 3070,419,298
11-26-22,GeForce RTX 3070,419,243
11-26-22,GeForce RTX 3070,419,289
11-26-22,GeForce RTX 3070,419,311
11-27-22,GeForce RTX 3070,419,285
11-27-22,GeForce RTX 3070,419,355
11-27-22,GeForce RTX 3070,419,299
11-27-22,GeForce RTX 3070,419,264
11-27-22,GeForce RTX 3070,419,323
11-28-22,GeForce RTX 3070,419,234
11-28-22,GeForce RTX 3070,419,266
11-28-22,GeForce RTX 3070,419,260
11-28-22,GeForce RTX 3070,419,273
11-28-22,GeForce RTX 3070,419,324
11-29-22,GeForce RTX 3070,419,280
11-29-22,GeForce RTX 3070,419,326
11-29-22,GeForce RTX 3070,419,294
11-29-22,GeForce RTX 3070,419,259
11-29-22,GeForce RTX 3070,419,328
11-30-22,GeForce RTX 3070,419,244
11-30-22,GeForce RTX 3070,419,242
11-30-22,GeForce RTX 3070,419,283
11-30-22,GeForce RTX 3070,419,247
11-30-22,GeForce RTX 3070,419,210
12-01-22,GeForce RTX 3070,419,304
12-01-22,GeForce RTX 3070,419,284
12-01-22,GeForce RTX 3070,419,274
12-01-22,GeForce RTX 3070,419,351
12-01-22,GeForce RTX 3070,419,293
12-02-22,GeForce RTX 3070,419,336
12-02-22,GeForce RTX 3070,419,230
12-02-22,GeForce RTX 3070,419,293
12-02-22,GeForce RTX 3070,419,336
12-02-22,GeForce RTX 3070,419,295
12-03-22,GeForce RTX 3070,419,314
12-03-22,GeForce RTX 3070,419,264
12-03-22,GeForce RTX 3070,419,223
12-03-22,GeForce RTX 3070,419,276
12-03-22,GeForce RTX 3070,419,267
12-04-22,GeForce RTX 3070,419,336
12-04-22,GeForce RTX 3070,418,245
12-04-22,GeForce RTX 3070,418,351
12-04-22,GeForce RTX 3070,418,349
12-04-22,GeForce RTX 3070,418,245
12-05-22,GeForce RTX 3070,418,260
12-05-22,GeForce RTX 3070,418,340
12-05-22,GeForce RTX 3070,418,351
12-05-22,GeForce RTX 3070,418,274
12-05-22,GeForce RTX 3070,418,256
12-06-22,GeForce RTX 3070,418,286
12-06-22,GeForce RTX 3070,418,310
12-06-22,GeForce RTX 3070,418,249
12-06-22,GeForce RTX 3070,418,317
12-06-22,GeForce RTX 3070,418,216
12-06-22,GeForce RTX 3070,418,216
12-07-22,GeForce RTX 3070,418,266
12-07-22,GeForce RTX 3070,418,261
12-07-22,GeForce RTX 3070,418,255
12-07-22,GeForce RTX 3070,418,281
12-07-22,GeForce RTX 3070,418,256
12-08-22,GeForce RTX 3070,418,237
12-08-22,GeForce RTX 3070,418,254
12-08-22,GeForce RTX 3070,418,352
12-08-22,GeForce RTX 3070,418,269
12-08-22,GeForce RTX 3070,418,274
12-09-22,GeForce RTX 3070,418,293
12-09-22,GeForce RTX 3070,418,353
12-09-22,GeForce RTX 3070,418,244
12-09-22,GeForce RTX 3070,418,309
12-09-22,GeForce RTX 3070,418,314
12-10-22,GeForce RTX 3070,418,298
12-10-22,GeForce RTX 3070,418,222
12-10-22,GeForce RTX 3070,418,308
12-10-22,GeForce RTX 3070,418,218
12-10-22,GeForce RTX 3070,418,296
12-11-22,GeForce RTX 3070,418,317
12-11-22,GeForce RTX 3070,418,240
12-11-22,GeForce RTX 3070,418,332
12-11-22,GeForce RTX 3070,418,213
12-11-22,GeForce RTX 3070,418,332
12-12-22,GeForce RTX 3070,418,276
12-12-22,GeForce RTX 3070,418,241
12-12-22,GeForce RTX 3070,418,228
12-12-22,GeForce RTX 3070,418,348
12-12-22,GeForce RTX 3070,418,219
12-13-22,GeForce RTX 3070,418,238
12-13-22,GeForce RTX 3070,418,260
12-13-22,GeForce RTX 3070,418,299
12-13-22,GeForce RTX 3070,418,288
12-13-22,GeForce RTX 3070,418,227
12-14-22,GeForce RTX 3070,418,251
12-14-22,GeForce RTX 3070,418,244
12-14-22,GeForce RTX 3070,418,240
12-14-22,GeForce RTX 3070,418,269
12-14-22,GeForce RTX 3070,418,312
12-15-22,GeForce RTX 3070,418,240
12-15-22,GeForce RTX 3070,418,262
12-15-22,GeForce RTX 3070,418,266
12-15-22,GeForce RTX 3070,418,351
12-15-22,GeForce RTX 3070,418,348
12-16-22,GeForce RTX 3070,418,326
12-16-22,GeForce RTX 3070,418,244
12-16-22,GeForce RTX 3070,418,218
12-16-22,GeForce RTX 3070,418,255
12-16-22,GeForce RTX 3070,418,248
12-17-22,GeForce RTX 3070,418,283
12-17-22,GeForce RTX 3070,418,322
12-17-22,GeForce RTX 3070,417,334
12-17-22,GeForce RTX 3070,417,332
12-17-22,GeForce RTX 3070,417,261
12-18-22,GeForce RTX 3070,417,309
12-18-22,GeForce RTX 3070,417,254
12-18-22,GeForce RTX 3070,417,217
12-18-22,GeForce RTX 3070,417,311
12-18-22,GeForce RTX 3070,417,210
12-19-22,GeForce RTX 3070,417,268
12-19-22,GeForce RTX 3070,417,257
12-19-22,GeForce RTX 3070,417,310
12-19-22,GeForce RTX 3070,417,320
12-19-22,GeForce RTX 3070,417,253
12-20-22,GeForce RTX 3070,417,327
12-20-22,GeForce RTX 3070,417,251
12-20-22,GeForce RTX 3070,417,274
12-20-22,GeForce RTX 3070,417,315
12-20-22,GeForce RTX 3070,417,310
12-21-22,GeForce RTX 3070,417,353
12-21-22,GeForce RTX 3070,417,241
12-21-22,GeForce RTX 3070,417,305
12-21-22,GeForce RTX 3070,417,297
12-21-22,GeForce RTX 3070,417,342
12-22-22,GeForce RTX 3070,417,231
12-22-22,GeForce RTX 3070,417,318
12-22-22,GeForce RTX 3070,417,291
12-22-22,GeForce RTX 3070,417,248
12-22-22,GeForce RTX 3070,417,278
12-23-22,GeForce RTX 3070,417,257
12-23-22,GeForce RTX 3070,417,293
12-23-22,GeForce RTX 3070,417,338
12-23-22,GeForce RTX 3070,417,291
12-23-22,GeForce RTX 3070,417,301
12-24-22,GeForce RTX 3070,417,284
12-24-22,GeForce RTX 3070,417,216
12-24-22,GeForce RTX 3070,417,242
12-24-22,GeForce RTX 3070,417,280
12-24-22,GeForce RTX 3070,417,254
12-24-22,GeForce RTX 3070,417,235
12-25-22,GeForce RTX 3070,417,282
12-25-22,GeForce RTX 3070,417,255
12-25-22,GeForce RTX 3070,417,246
12-25-22,GeForce RTX 3070,417,276
12-25-22,GeForce RTX 3070,417,228
12-26-22,GeForce RTX 3070,417,344
12-26-22,GeForce RTX 3070,417,335
12-26-22,GeForce RTX 3070,417,311
12-26-22,GeForce RTX 3070,417,224
12-26-22,GeForce RTX 3070,417,321
12-27-22,GeForce RTX 3070,417,326
12-27-22,GeForce RTX 3070,417,320
12-27-22,GeForce RTX 3070,417,225
12-27-22,GeForce RTX 3070,417,302
12-27-22,GeForce RTX 3070,417,330
12-28-22,GeForce RTX 3070,417,292
12-28-22,GeForce RTX 3070,417,302
12-28-22,GeForce RTX 3070,417,275
12-28-22,GeForce RTX 3070,417,285
12-28-22,GeForce RTX 3070,417,213
12-29-22,GeForce RTX 3070,417,301
12-29-22,GeForce RTX 3070,417,220
12-29-22,GeForce RTX 3070,417,272
12-29-22,GeForce RTX 3070,417,251
12-29-22,GeForce RTX 3070,417,288
12-30-22,GeForce RTX 3070,417,227
12-30-22,GeForce RTX 3070,417,309
12-30-22,GeForce RTX 3070,416,324
12-30-22,GeForce RTX 3070,416,232
12-30-22,GeForce RTX 3070,416,223
12-31-22,GeForce RTX 3070,416,229
12-31-22,GeForce RTX 3070,416,336
12-31-22,GeForce RTX 3070,416,285
12-31-22,GeForce RTX 3070,416,276
12-31-22,GeForce RTX 3070,416,224
01-01-23,GeForce RTX 3070,416,303
01-01-23,GeForce RTX 3070,416,335
01-01-23,GeForce RTX 3070,416,329
01-01-23,GeForce RTX 3070,416,299
01-01-23,GeForce RTX 3070,416,219
01-02-23,GeForce RTX 3070,416,224
01-02-23,GeForce RTX 3070,416,215
01-02-23,GeForce RTX 3070,416,245
01-02-23,GeForce RTX 3070,416,228
01-02-23,GeForce RTX 3070,416,246
01-03-23,GeForce RTX 3070,416,264
01-03-23,GeForce RTX 3070,416,345
01-03-23,GeForce RTX 3070,416,297
01-03-23,GeForce RTX 3070,416,330
01-03-23,GeForce RTX 3070,416,311
01-04-23,GeForce RTX 3070,416,224
01-04-23,GeForce RTX 3070,416,315
01-04-23,GeForce RTX 3070,416,248
01-04-23,GeForce RTX 3070,416,301
01-04-23,GeForce RTX 3070,416,258
01-05-23,GeForce RTX 3070,416,353
01-05-23,GeForce RTX 3070,416,246
01-05-23,GeForce RTX 3070,416,248
01-05-23,GeForce RTX 3070,416,343
01-05-23,GeForce RTX 3070,416,211
01-06-23,GeForce RTX 3070,416,309
01-06-23,GeForce RTX 3070,416,313
01-06-23,GeForce RTX 3070,416,330
01-06-23,GeForce RTX 3070,416,350
01-06-23,GeForce RTX 3070,416,350
01-07-23,GeForce RTX 3070,416,217
01-07-23,GeForce RTX 3070,416,327
01-07-23,GeForce RTX 3070,416,302
01-07-23,GeForce RTX 3070,416,302
01-07-23,GeForce RTX 3070,416,226
01-08-23,GeForce RTX 3070,416,302
01-08-23,GeForce RTX 3070,416,351
01-08-23,GeForce RTX 3070,416,341
01-08-23,GeForce RTX 3070,416,272
01-08-23,GeForce RTX 3070,416,213
01-09-23,GeForce RTX 3070,416,260
01-09-23,GeForce RTX 3070,416,328
01-09-23,GeForce RTX 3070,416,310
01-09-23,GeForce RTX 3070,416,275
01-09-23,GeForce RTX 3070,416,216
01-10-23,GeForce RTX 3070,416,270
01-10-23,GeForce RTX 3070,416,276
01-10-23,GeForce RTX 3070,416,343
01-10-23,GeForce RTX 3070,416,301
01-10-23,GeForce RTX 3070,416,253
01-11-23,GeForce RTX 3070,416,284
01-11-23,GeForce RTX 3070,416,217
01-11-23,GeForce RTX 3070,416,349
01-11-23,GeForce RTX 3070,416,260
01-11-23,GeForce RTX 3070,416,277
01-11-23,GeForce RTX 3070,416,259
01-12-23,GeForce RTX 3070,416,307
01-12-23,GeForce RTX 3070,416,304
01-12-23,GeForce RTX 3070,416,312
01-12-23,GeForce RTX 3070,415,247
01-12-23,GeForce RTX 3070,415,253
01-13-23,GeForce RTX 3070,415,226
01-13-23,GeForce RTX 3070,415,303
01-13-23,GeForce RTX 3070,415,213
01-13-23,GeForce RTX 3070,415,294
01-13-23,GeForce RTX 3070,415,334
01-14-23,GeForce RTX 3070,415,337
01-14-23,GeForce RTX 3070,415,273
01-14-23,GeForce RTX 3070,415,274
01-14-23,GeForce RTX 3070,415,219
01-14-23,GeForce RTX 3070,415,305
01-15-23,GeForce RTX 3070,415,327
01-15-23,GeForce RTX 3070,415,243
01-15-23,GeForce RTX 3070,415,269
01-15-23,GeForce RTX 3070,415,329
01-15-23,GeForce RTX 3070,415,335
01-16-23,GeForce RTX 3070,415,243
01-16-23,GeForce RTX 3070,415,287
01-16-23,GeForce RTX 3070,415,235
01-16-23,GeForce RTX 3070,415,222
01-16-23,GeForce RTX 3070,415,340
01-17-23,GeForce RTX 3070,415,327
01-17-23,GeForce RTX 3070,415,318
01-17-23,GeForce RTX 3070,415,214
01-17-23,GeForce RTX 3070,415,330
01-17-23,GeForce RTX 3070,415,271
01-18-23,GeForce RTX 3070,415,257
01-18-23,GeForce RTX 3070,415,287
01-18-23,GeForce RTX 3070,415,221
01-18-23,GeForce RTX 3070,415,317
01-18-23,GeForce RTX 3070,415,292
01-19-23,GeForce RTX 3070,415,234
01-19-23,GeForce RTX 3070,415,235
01-19-23,GeForce RTX 3070,415,234
01-19-23,GeForce RTX 3070,415,216
01-19-23,GeForce RTX 3070,415,293
01-20-23,GeForce RTX 3070,415,329
01-20-23,GeForce RTX 3070,415,210
01-20-23,GeForce RTX 3070,415,214
01-20-23,GeForce RTX 3070,415,290
01-20-23,GeForce RTX 3070,415,326
01-21-23,GeForce RTX 3070,415,255
01-21-23,GeForce RTX 3070,415,258
01-21-23,GeForce RTX 3070,415,294
01-21-23,GeForce RTX 3070,415,247
01-21-23,GeForce RTX 3070,415,211
01-22-23,GeForce RTX 3070,415,314
01-22-23,GeForce RTX 3070,415,298
01-22-23,GeForce RTX 3070,415,292
01-22-23,GeForce RTX 3070,415,315
01-22-23,GeForce RTX 3070,415,305
01-23-23,GeForce RTX 3070,415,237
01-23-23,GeForce RTX 3070,415,258
01-23-23,GeForce RTX 3070,415,225
01-23-23,GeForce RTX 3070,415,226
01-23-23,GeForce RTX 3070,415,305
01-24-23,GeForce RTX 3070,415,332
01-24-23,GeForce RTX 3070,415,347
01-24-23,GeForce RTX 3070,415,298
01-24-23,GeForce RTX 3070,415,234
01-24-23,GeForce RTX 3070,415,222
01-25-23,GeForce RTX 3070,415,325
01-25-23,GeForce RTX 3070,415,291
01-25-23,GeForce RTX 3070,415,297
01-25-23,GeForce RTX 3070,415,321
01-25-23,GeForce RTX 3070,415,309
01-26-23,GeForce RTX 3070,414,328
01-26-23,GeForce RTX 3070,414,215
01-26-23,GeForce RTX 3070,414,316
01-26-23,GeForce RTX 3070,414,331
01-26-23,GeForce RTX 3070,414,249
01-27-23,GeForce RTX 3070,414,300
01-27-23,GeForce RTX 3070,414,253
01-27-23,GeForce RTX 3070,414,346
01-27-23,GeForce RTX 3070,414,212
01-27-23,GeForce RTX 3070,414,291
01-28-23,GeForce RTX 3070,414,231
01-28-23,GeForce RTX 3070,414,310
01-28-23,GeForce RTX 3070,414,232
01-28-23,GeForce RTX 3070,414,241
01-28-23,GeForce RTX 3070,414,279
01-29-23,GeForce RTX 3070,414,340
01-29-23,GeForce RTX 3070,414,238
01-29-23,GeForce RTX 3070,414,228
01-29-23,GeForce RTX 3070,414,317
01-29-23,GeForce RTX 3070,414,280
01-30-23,GeForce RTX 3070,414,339
01-30-23,GeForce RTX 3070,414,228
01-30-23,GeForce RTX 3070,414,301
01-30-23,GeForce RTX 3070,414,241
01-30-23,GeForce RTX 3070,414,230
01-30-23,GeForce RTX 3070,414,306
01-31-23,GeForce RTX 3070,414,293
01-31-23,GeForce RTX 3070,414,316
01-31-23,GeForce RTX 3070,414,252
01-31-23,GeForce RTX 3070,414,272
01-31-23,GeForce RTX 3070,414,266
02-01-23,GeForce RTX 3070,414,350
02-01-23,GeForce RTX 3070,414,249
02-01-23,GeForce RTX 3070,414,250
02-01-23,GeForce RTX 3070,414,258
02-01-23,GeForce RTX 3070,414,289
02-02-23,GeForce RTX 3070,414,243
02-02-23,GeForce RTX 3070,414,339
02-02-23,GeForce RTX 3070,414,245
02-02-23,GeForce RTX 3070,414,337
02-02-23,GeForce RTX 3070,414,222
02-03-23,GeForce RTX 3070,414,302
02-03-23,GeForce RTX 3070,414,338
02-03-23,GeForce RTX 3070,414,231
02-03-23,GeForce RTX 3070,414,347
02-03-23,GeForce RTX 3070,414,272
02-04-23,GeForce RTX 3070,414,344
02-04-23,GeForce RTX 3070,414,305
02-04-23,GeForce RTX 3070,414,250
02-04-23,GeForce RTX 3070,414,234
02-04-23,GeForce RTX 3070,414,251
02-05-23,GeForce RTX 3070,414,220
02-05-23,GeForce RTX 3070,414,227
02-05-23,GeForce RTX 3070,414,222
02-05-23,GeForce RTX 3070,414,268
02-05-23,GeForce RTX 3070,414,322
02-06-23,GeForce RTX 3070,414,227
02-06-23,GeForce RTX 3070,414,225
02-06-23,GeForce RTX 3070,414,300
02-06-23,GeForce RTX 3070,414,235
02-06-23,GeForce RTX 3070,414,221
02-07-23,GeForce RTX 3070,414,231
02-07-23,GeForce RTX 3070,414,340
02-07-23,GeForce RTX 3070,414,326
02-07-23,GeForce RTX 3070,414,258
02-07-23,GeForce RTX 3070,414,302
02-08-23,GeForce RTX 3070,413,284
02-08-23,GeForce RTX 3070,413,305
02-08-23,GeForce RTX 3070,413,305
02-08-23,GeForce RTX 3070,413,298
02-08-23,GeForce RTX 3070,413,245
02-09-23,GeForce RTX 3070,413,212
02-09-23,GeForce RTX 3070,413,272
02-09-23,GeForce RTX 3070,413,336
02-09-23,GeForce RTX 3070,413,289
02-09-23,GeForce RTX 3070,413,327
02-10-23,GeForce RTX 3070,413,350
02-10-23,GeForce RTX 3070,413,230
02-10-23,GeForce RTX 3070,413,307
02-10-23,GeForce RTX 3070,413,304
02-10-23,GeForce RTX 3070,413,348
02-11-23,GeForce RTX 3070,413,349
02-11-23,GeForce RTX 3070,413,306
02-11-23,GeForce RTX 3070,413,242
02-11-23,GeForce RTX 3070,413,322
02-11-23,GeForce RTX 3070,413,222
02-12-23,GeForce RTX 3070,413,319
02-12-23,GeForce RTX 3070,413,338
02-12-23,GeForce RTX 3070,413,262
02-12-23,GeForce RTX 3070,413,298
02-12-23,GeForce RTX 3070,413,269
02-13-23,GeForce RTX 3070,413,270
02-13-23,GeForce RTX 3070,413,251
02-13-23,GeForce RTX 3070,413,317
02-13-23,GeForce RTX 3070,413,342
02-13-23,GeForce RTX 3070,413,342
02-14-23,GeForce RTX 3070,413,232
02-14-23,GeForce RTX 3070,413,333
02-14-23,GeForce RTX 3070,413,313
02-14-23,GeForce RTX 3070,413,243
02-14-23,GeForce RTX 3070,413,216
02-15-23,GeForce RTX 3070,413,245
02-15-23,GeForce RTX 3070,413,338
02-15-23,GeForce RTX 3070,413,298
02-15-23,GeForce RTX 3070,413,311
02-15-23,GeForce RTX 3070,413,243
02-16-23,GeForce RTX 3070,413,310
02-16-23,GeForce RTX 3070,413,210
02-16-23,GeForce RTX 3070,413,260
02-16-23,GeForce RTX 3070,413,297
02-16-23,GeForce RTX 3070,413,227
02-17-23,GeForce RTX 3070,413,325
02-17-23,GeForce RTX 3070,413,240
02-17-23,GeForce RTX 3070,413,300
02-17-23,GeForce RTX 3070,413,265
02-17-23,GeForce RTX 3070,413,292
02-17-23,GeForce RTX 3070,413,222
02-18-23,GeForce RTX 3070,413,209
02-18-23,GeForce RTX 3070,413,338
02-18-23,GeForce RTX 3070,413,245
02-18-23,GeForce RTX 3070,413,325
02-18-23,GeForce RTX 3070,413,351
02-19-23,GeForce RTX 3070,413,237
02-19-23,GeForce RTX 3070,413,244
02-19-23,GeForce RTX 3070,413,302
02-19-23,GeForce RTX 3070,413,346
02-19-23,GeForce RTX 3070,413,338
02-20-23,GeForce RTX 3070,413,279
02-20-23,GeForce RTX 3070,413,321
02-20-23,GeForce RTX 3070,413,226
02-20-23,GeForce RTX 3070,413,347
02-20-23,GeForce RTX 3070,413,345
02-21-23,GeForce RTX 3070,413,230
02-21-23,GeForce RTX 3070,412,249
02-21-23,GeForce RTX 3070,412,220
02-21-23,GeForce RTX 3070,412,245
02-21-23,GeForce RTX 3070,412,324
02-22-23,GeForce RTX 3070,412,261
02-22-23,GeForce RTX 3070,412,219
02-22-23,GeForce RTX 3070,412,255
02-22-23,GeForce RTX 3070,412,348
02-22-23,GeForce RTX 3070,412,297
02-23-23,GeForce RTX 3070,412,266
02-23-23,GeForce RTX 3070,412,230
02-23-23,GeForce RTX 3070,412,348
02-23-23,GeForce RTX 3070,412,325
02-23-23,GeForce RTX 3070,412,247
02-24-23,GeForce RTX 3070,412,216
02-24-23,GeForce RTX 3070,412,214
02-24-23,GeForce RTX 3070,412,223
02-24-23,GeForce RTX 3070,412,290
02-24-23,GeForce RTX 3070,412,340
02-25-23,GeForce RTX 3070,412,278
02-25-23,GeForce RTX 3070,412,328
02-25-23,GeForce RTX 3070,412,270
02-25-23,GeForce RTX 3070,412,308
02-25-23,GeForce RTX 3070,412,312
02-26-23,GeForce RTX 3070,412,231
02-26-23,GeForce RTX 3070,412,258
02-26-23,GeForce RTX 3070,412,298
02-26-23,GeForce RTX 3070,412,216
02-26-23,GeForce RTX 3070,412,258
02-27-23,GeForce RTX 3070,412,283
02-27-23,GeForce RTX 3070,412,350
02-27-23,GeForce RTX 3070,412,274
02-27-23,GeForce RTX 3070,412,324
02-27-23,GeForce RTX 3070,412,268
02-28-23,GeForce RTX 3070,412,321
02-28-23,GeForce RTX 3070,412,292
02-28-23,GeForce RTX 3070,412,334
02-28-23,GeForce RTX 3070,412,265
02-28-23,GeForce RTX 3070,412,293
03-01-23,GeForce RTX 3070,412,297
03-01-23,GeForce RTX 3070,412,266
03-01-23,GeForce RTX 3070,412,227
03-01-23,GeForce RTX 3070,412,219
03-01-23,GeForce RTX 3070,412,208
03-02-23,GeForce RTX 3070,412,332
03-02-23,GeForce RTX 3070,412,240
03-02-23,GeForce RTX 3070,412,236
03-02-23,GeForce RTX 3070,412,312
03-02-23,GeForce RTX 3070,412,252
03-03-23,GeForce RTX 3070,412,279
03-03-23,GeForce RTX 3070,412,229
03-03-23,GeForce RTX 3070,412,344
03-03-23,GeForce RTX 3070,412,328
03-03-23,GeForce RTX 3070,412,330
03-04-23,GeForce RTX 3070,412,264
03-04-23,GeForce RTX 3070,412,316
03-04-23,GeForce RTX 3070,412,226
03-04-23,GeForce RTX 3070,412,207
03-04-23,GeForce RTX 3070,412,208
03-05-23,GeForce RTX 3070,412,290
03-05-23,GeForce RTX 3070,412,271
03-05-23,GeForce RTX 3070,412,280
03-05-23,GeForce RTX 3070,412,207
03-05-23,GeForce RTX 3070,412,266
03-06-23,GeForce RTX 3070,412,309
03-06-23,GeForce RTX 3070,412,269
03-06-23,GeForce RTX 3070,412,311
03-06-23,GeForce RTX 3070,411,239
03-06-23,GeForce RTX 3070,411,323
03-07-23,GeForce RTX 3070,411,290
03-07-23,GeForce RTX 3070,411,236
03-07-23,GeForce RTX 3070,411,240
03-07-23,GeForce RTX 3070,411,296
03-07-23,GeForce RTX 3070,411,325
03-07-23,GeForce RTX 3070,411,265
03-08-23,GeForce RTX 3070,411,243
03-08-23,GeForce RTX 3070,411,330
03-08-23,GeForce RTX 3070,411,302
03-08-23,GeForce RTX 3070,411,270
03-08-23,GeForce RTX 3070,411,276
03-09-23,GeForce RTX 3070,411,235
03-09-23,GeForce RTX 3070,411,296
03-09-23,GeForce RTX 3070,411,257
03-09-23,GeForce RTX 3070,411,349
03-09-23,GeForce RTX 3070,411,275
03-10-23,GeForce RTX 3070,411,275
03-10-23,GeForce RTX 3070,411,287
03-10-23,GeForce RTX 3070,411,337
03-10-23,GeForce RTX 3070,411,321
03-10-23,GeForce RTX 3070,411,270
03-11-23,GeForce RTX 3070,411,309
03-11-23,GeForce RTX 3070,411,290
03-11-23,GeForce RTX 3070,411,276
03-11-23,GeForce RTX 3070,411,233
03-11-23,GeForce RTX 3070,411,272
03-12-23,GeForce RTX 3070,411,241
03-12-23,GeForce RTX 3070,411,337
03-12-23,GeForce RTX 3070,411,254
03-12-23,GeForce RTX 3070,411,342
03-12-23,GeForce RTX 3070,411,282
03-13-23,GeForce RTX 3070,411,296
03-13-23,GeForce RTX 3070,411,283
03-13-23,GeForce RTX 3070,411,224
03-13-23,GeForce RTX 3070,411,259
03-13-23,GeForce RTX 3070,411,219
03-14-23,GeForce RTX 3070,411,295
03-14-23,GeForce RTX 3070,411,270
03-14-23,GeForce RTX 3070,411,317
03-14-23,GeForce RTX 3070,411,237
03-14-23,GeForce RTX 3070,411,229
03-15-23,GeForce RTX 3070,411,264
03-15-23,GeForce RTX 3070,411,339
03-15-23,GeForce RTX 3070,411,307
03-15-23,GeForce RTX 3070,411,265
03-15-23,GeForce RTX 3070,411,280
03-16-23,GeForce RTX 3070,411,217
